head1_head0_trans_x,head1_head0_trans_y,head1_head0_trans_z,head1_head0_ori_x,head1_head0_ori_y,head1_head0_ori_z,head1_head0_ori_w,head1_head1_trans_x,head1_head1_trans_y,head1_head1_trans_z,head1_head1_ori_x,head1_head1_ori_y,head1_head1_ori_z,head1_head1_ori_w,head1_head2_trans_x,head1_head2_trans_y,head1_head2_trans_z,head1_head2_ori_x,head1_head2_ori_y,head1_head2_ori_z,head1_head2_ori_w,head1_emo,head1_AU28,head1_AU45,head1_AU26,head1_AU25,head1_AU01,head1_AU05,head1_AU20,head1_AU06,head1_AU23,head1_AU07,head1_AU02,head1_AU09,head1_AU17,head1_AU10,head1_AU04,head1_AU12,head1_AU14,head1_AU15,head1_pose,ClassP1,Class_P0
1.030013792,-0.125891446,0.148059046,0.120637841,-0.318467395,-0.132282268,0.930874015,0,0,0,0,0,0,1,0.539545145,0.010458477,0.051111566,0.260253741,-0.14515519,-0.006540482,0.95454449,neutual,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,armsCrossed,FALSE,FALSE
1.041980451,-0.096139617,0.163556952,0.121977878,-0.315260616,-0.10888526,0.934813426,0,0,0,0,0,0,1,0.549901971,0.024009472,0.060994652,0.244619722,-0.144022401,-0.006435488,0.958841658,neutual,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,armsCrossed,FALSE,FALSE
1.028944351,-0.057596665,0.223870939,0.117803293,-0.299716228,-0.056645639,0.945031131,0,0,0,0,0,0,1,0.56707113,0.050475722,0.081701979,0.186903752,-0.108444929,0.027827998,0.975977606,neutual,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,armsCrossed,FALSE,FALSE
1.028944351,-0.057596665,0.223870939,0.117803293,-0.299716228,-0.056645639,0.945031131,0,0,0,0,0,0,1,0.56707113,0.050475722,0.081701979,0.186903752,-0.108444929,0.027827998,0.975977606,neutual,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,armsCrossed,FALSE,FALSE
1.028944351,-0.057596665,0.223870939,0.117803293,-0.299716228,-0.056645639,0.945031131,0,0,0,0,0,0,1,0.56707113,0.050475722,0.081701979,0.186903752,-0.108444929,0.027827998,0.975977606,anger,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,armsCrossed,FALSE,FALSE
1.028944351,-0.057596665,0.223870939,0.117803293,-0.299716228,-0.056645639,0.945031131,0,0,0,0,0,0,1,0.56707113,0.050475722,0.081701979,0.186903752,-0.108444929,0.027827998,0.975977606,neutual,,,,,,,,,,,,,,,,,,,armsCrossed,FALSE,FALSE
0.943521024,-0.336329927,0.720176147,0.015731511,-0.370202541,-0.118913617,0.921174332,0,0,0,0,0,0,1,0.6153018,-0.103874861,0.318590772,0.14341129,-0.369521758,0.082528946,0.914371831,happy,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,handsOnFace,FALSE,FALSE
0.939484374,-0.306780994,0.722091767,0.010500995,-0.396055637,-0.124304942,0.90971311,0,0,0,0,0,0,1,0.574759037,-0.102925814,0.376920065,0.09446485,-0.241184812,-0.060131306,0.96399715,happy,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,other,FALSE,FALSE
0.902511831,-0.305965701,0.765079935,0.005937648,-0.413690189,-0.128333063,0.901307826,0,0,0,0,0,0,1,0.526698823,-0.115168328,0.478626086,0.079573336,-0.196662128,-0.060636672,0.975353928,happy,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,other,FALSE,FALSE
0.865047423,-0.375508119,0.705841119,0.005115484,-0.429314698,-0.206353219,0.879250289,0,0,0,0,0,0,1,0.478760574,-0.178114754,0.463254566,0.131379759,-0.233808538,-0.099251641,0.95823903,neutual,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,other,FALSE,FALSE
1.086648435,-0.343168119,0.065043493,0.080402936,-0.42502197,-0.254662697,0.86489225,0,0,0,0,0,0,1,0.684975796,-0.074248144,-0.123038212,0.208932005,-0.265969028,-0.14044027,0.93052911,neutual,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,other,FALSE,FALSE
1.051657985,-0.432976039,0.009564116,0.11331284,-0.390612401,-0.323972377,0.854180339,0,0,0,0,0,0,1,0.683338159,-0.102026771,-0.148126198,0.253425975,-0.248786627,-0.196015175,0.914034212,neutual,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,handsOnFace,FALSE,FALSE
1.141080608,-0.180411287,0.375574564,-0.049708379,-0.266047423,-0.107598272,0.956645419,0,0,0,0,0,0,1,0.654247504,-0.046567467,0.28727931,0.050276057,-0.069034442,-0.033496638,0.99578338,neutual,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,other,FALSE,FALSE
1.137978559,-0.230737501,0.373503173,-0.056941962,-0.248219195,-0.133687896,0.957743385,0,0,0,0,0,0,1,0.643203236,-0.076577646,0.289635726,0.059569982,-0.084023119,-0.047631828,0.993540508,neutual,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,other,FALSE,FALSE
1.171296616,-0.202758372,0.308543656,-0.112174426,-0.174150202,-0.172788243,0.962929296,0,0,0,0,0,0,1,0.644976398,-0.074329987,0.286990791,0.063453817,-0.083522793,-0.04495435,0.993466991,neutual,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,handsOnFace,FALSE,FALSE
1.17778106,-0.154981805,0.384597988,-0.156240852,-0.161863109,-0.179268636,0.95773268,0,0,0,0,0,0,1,0.655199945,-0.038158927,0.271566839,0.036549938,-0.080689007,-0.032922945,0.995524719,anger,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,other,FALSE,FALSE
1.171504546,-0.180893575,0.387187438,-0.149792373,-0.153380785,-0.191049269,0.957881389,0,0,0,0,0,0,1,0.652729294,-0.055457363,0.261458804,0.052517255,-0.086042683,-0.03978406,0.994110569,anger,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,handsOnFace,FALSE,FALSE
1.166762986,-0.174191598,0.398376087,-0.162761671,-0.139526124,-0.191128414,0.95786796,0,0,0,0,0,0,1,0.653598288,-0.051126613,0.245965363,0.051691628,-0.085571541,-0.040454025,0.99416747,neutual,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,handsOnFace,FALSE,FALSE
1.177163319,-0.106147962,0.388718319,-0.218300595,-0.110032987,-0.1533642,0.957453401,0,0,0,0,0,0,1,0.657536108,-0.012991177,0.232218447,0.008762437,-0.073967289,-0.028367367,0.996818616,neutual,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,other,FALSE,FALSE
1.177163319,-0.106147962,0.388718319,-0.218300595,-0.110032987,-0.1533642,0.957453401,0,0,0,0,0,0,1,0.657536108,-0.012991177,0.232218447,0.008762437,-0.073967289,-0.028367367,0.996818616,anger,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,handsOnFace,FALSE,FALSE
1.199582366,-0.128300243,0.292217324,-0.225399384,-0.159955486,-0.185279111,0.943016973,0,0,0,0,0,0,1,0.661717784,-0.022065273,0.185845258,0.02928273,-0.059569874,-0.031258236,0.997304805,happy,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,handsOnFace,FALSE,FALSE
1.045868816,-0.203340608,0.642635143,-0.269319419,-0.100093131,-0.375290025,0.881252411,0,0,0,0,0,0,1,0.636500694,-0.081958525,0.242222667,0.055839386,-0.090437665,-0.064315584,0.992253243,happy,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,other,FALSE,FALSE
1.045868816,-0.203340608,0.642635143,-0.269319419,-0.100093131,-0.375290025,0.881252411,0,0,0,0,0,0,1,0.590274201,-0.110346186,0.303144896,0.066481423,-0.144460123,-0.08110552,0.983937695,happy,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,other,FALSE,FALSE
0.857764977,-0.368452375,0.69514796,0.040051844,-0.386320407,-0.159950271,0.907506641,0,0,0,0,0,0,1,0.489602231,-0.138031468,0.41089789,0.077277638,-0.247368413,-0.093622059,0.961286609,neutual,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,armsCrossed,FALSE,FALSE
0.865823618,-0.315467613,0.716462265,0.064028703,-0.391757268,-0.101097805,0.912253146,0,0,0,0,0,0,1,0.564284524,-0.101119812,0.361177122,0.08075318,-0.170293283,-0.063606423,0.980017013,neutual,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,other,FALSE,FALSE
1.078153844,-0.289315788,0.409964613,0.10026903,-0.235976469,-0.089724574,0.962398425,0,0,0,0,0,0,1,0.610913493,-0.098969398,0.326106515,0.07479054,-0.125114218,-0.065841886,0.987125956,neutual,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,other,FALSE,FALSE
1.119919152,-0.334676348,0.380871311,0.207981004,-0.241495994,-0.072774185,0.945054234,0,0,0,0,0,0,1,0.607202602,-0.127542529,0.369989167,0.075814694,-0.126103689,-0.06473027,0.986995432,neutual,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,handsOnFace,FALSE,FALSE
0.98206443,-0.325662896,0.628331623,0.00670122,-0.210564153,-0.176807317,0.961434867,0,0,0,0,0,0,1,0.585877955,-0.12786212,0.449962465,0.0582356,-0.141644175,-0.023400495,0.98792609,neutual,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,handsOnFace,FALSE,FALSE
0.969812079,-0.325111876,0.640445044,-0.051433662,-0.2017809,-0.179975053,0.961378192,0,0,0,0,0,0,1,0.585877955,-0.12786212,0.449962465,0.0582356,-0.141644175,-0.023400495,0.98792609,neutual,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,handsOnFace,FALSE,FALSE
0.531374859,-0.374636312,0.978616286,-0.035536492,-0.54870709,-0.153674466,0.821000515,0,0,0,0,0,0,1,0.265479696,-0.141780868,0.649552909,0.029146404,-0.344682802,-0.13430736,0.928604214,neutual,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,armsCrossed,FALSE,FALSE
0.881016281,-0.541730452,0.769270491,0.019512118,-0.322289589,-0.191241135,0.926917216,0,0,0,0,0,0,1,0.490362586,-0.302172004,0.615098459,0.221245217,-0.128804446,-0.109416505,0.960462387,neutual,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,other,FALSE,FALSE
1.049692094,-0.339595559,0.303167729,0.014320094,-0.227829574,-0.099182258,0.968530588,0,0,0,0,0,0,1,0.603412358,-0.157233619,0.282917674,0.235800776,-0.031962755,-0.039807477,0.970459551,neutual,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,armsCrossed,FALSE,FALSE
1.056810373,-0.34424228,0.273466394,0.01407452,-0.196182414,-0.116690458,0.973497666,0,0,0,0,0,0,1,0.574010374,-0.204724152,0.549676562,0.486796377,-0.073955228,0.047460529,0.869084236,neutual,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,armsCrossed,FALSE,FALSE
1.064561773,-0.318490036,0.27929337,0.010064107,-0.191442971,-0.105876987,0.975724534,0,0,0,0,0,0,1,0.574010374,-0.204724152,0.549676562,0.486796377,-0.073955228,0.047460529,0.869084236,neutual,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,armsCrossed,FALSE,FALSE
1.05079162,-0.304604683,0.22816041,0.011971402,-0.188256646,-0.107900504,0.976101225,0,0,0,0,0,0,1,0.574010374,-0.204724152,0.549676562,0.486796377,-0.073955228,0.047460529,0.869084236,neutual,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,other,FALSE,FALSE
1.02965325,-0.3198097,0.293785116,-0.011993567,-0.185513929,-0.111843292,0.976182265,0,0,0,0,0,0,1,0.570109535,-0.187142466,0.394578598,0.386146579,-0.095169453,-0.098929122,0.912165897,neutual,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,armsCrossed,FALSE,FALSE
0.532761751,-1.019783409,0.325816302,0.227119684,-0.402270786,-0.482171296,0.744382768,0,0,0,0,0,0,1,0.763473534,-0.162852659,-0.442828337,0.346218698,-0.206155848,-0.574993091,0.712050086,neutual,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,other,TRUE,TRUE
1.03290737,-0.132896888,0.479402755,0.107324527,-0.333494146,-0.055370827,0.934985119,0,0,0,0,0,0,1,0.659086616,-0.039016582,0.021109816,-0.050694132,-0.016351008,0.083581865,0.995076289,neutual,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,other,TRUE,TRUE
1.067076308,-0.200709708,0.389370785,0.192160026,-0.251903238,-0.021053038,0.94824894,0,0,0,0,0,0,1,0.663889507,-0.05026552,-0.006043963,0.00152988,-0.016407683,0.08295512,0.996417029,neutual,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,other,TRUE,TRUE
1.067076308,-0.200709708,0.389370785,0.192160026,-0.251903238,-0.021053038,0.94824894,0,0,0,0,0,0,1,0.647400116,-0.053769123,0.012229575,-0.011174304,0.016983005,0.073276289,0.997104457,neutual,,,,,,,,,,,,,,,,,,,other,TRUE,TRUE
1.067076308,-0.200709708,0.389370785,0.192160026,-0.251903238,-0.021053038,0.94824894,0,0,0,0,0,0,1,0.647400116,-0.053769123,0.012229575,-0.011174304,0.016983005,0.073276289,0.997104457,neutual,,,,,,,,,,,,,,,,,,,other,TRUE,TRUE
0.590116646,-0.04976876,0.175913237,0.114417805,-0.094599085,0.004032893,0.988910165,0,0,0,0,0,0,1,1.040588795,-0.196868127,0.510200061,-0.056756812,-0.209611035,-0.027013999,0.975762329,anger,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,other,TRUE,TRUE
0.6028166,-0.056678262,0.289199448,0.072947538,-0.097693856,-0.037494785,0.991830988,0,0,0,0,0,0,1,1.073582378,-0.214426155,0.424087149,0.001596143,-0.22487776,-0.017398797,0.974230326,neutual,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,other,TRUE,TRUE
0.606366318,-0.05092941,0.2778502,0.061981545,-0.07544173,-0.05303405,0.993807941,0,0,0,0,0,0,1,1.08038104,-0.20625894,0.379567686,-0.005967036,-0.21382985,-0.036822305,0.976158444,neutual,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,other,TRUE,TRUE
0.601292966,-0.068579228,0.285145639,0.079115602,-0.084184034,-0.059820823,0.991501507,0,0,0,0,0,0,1,1.080500944,-0.234020478,0.364397427,0.025180897,-0.220485847,-0.037722138,0.974335134,neutual,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,other,TRUE,TRUE
0.597792114,-0.062455251,0.206128355,0.081920501,-0.080231231,-0.062523869,0.991434691,0,0,0,0,0,0,1,1.080541325,-0.231917752,0.275746275,0.045747879,-0.221528503,-0.031738409,0.973563006,neutual,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,other,TRUE,TRUE
0.606550757,-0.06555156,0.245329234,0.074718526,-0.084476954,-0.07493453,0.990790393,0,0,0,0,0,0,1,1.094114788,-0.243704353,0.29948868,0.117296783,-0.223480265,0.015692519,0.96749769,neutual,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,other,TRUE,TRUE
0.609744962,-0.075389841,0.274985992,0.072670589,-0.077006416,-0.079496644,0.991195884,0,0,0,0,0,0,1,1.088294464,-0.25664533,0.334175009,0.114877356,-0.221749417,0.005285472,0.968298742,neutual,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,other,TRUE,TRUE
0.604383909,-0.075347738,0.272266813,0.092576157,-0.084163528,-0.08021704,0.98889402,0,0,0,0,0,0,1,1.081392172,-0.25178145,0.368455749,0.118553186,-0.223285799,-0.00680705,0.967492769,neutual,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,armsCrossed,TRUE,TRUE
0.60834772,-0.059112907,0.16333619,0.054596618,-0.036286248,-0.08700654,0.994048479,0,0,0,0,0,0,1,1.095496402,-0.226919156,0.236650912,-0.007411868,-0.15022473,-0.055225497,0.987080412,neutual,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,other,TRUE,TRUE
0.568311421,-0.003993589,0.098795415,-0.181344185,-0.315282528,-0.124741751,0.923120095,0,0,0,0,0,0,1,0.996901143,-0.066349268,0.535608012,-0.05499575,-0.294227154,0.004689431,0.954140377,neutual,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,other,TRUE,TRUE
0.593259054,0.024696086,-0.19820343,-0.018198923,-0.259033133,0.04993381,0.964405128,0,0,0,0,0,0,1,0.974277081,0.068698592,0.354273545,-0.143607506,-0.254771382,0.009148574,0.956234663,neutual,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,other,TRUE,TRUE
0.544224348,-0.142561329,0.252928637,-0.24350433,-0.320399462,-0.345211981,0.847867038,0,0,0,0,0,0,1,0.922584271,-0.352143231,0.708730994,-0.096584427,-0.34115898,-0.200604964,0.913257711,neutual,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,other,TRUE,TRUE
0.57925794,-0.070180056,0.224306845,-0.211588451,-0.501177962,-0.258208147,0.798360527,0,0,0,0,0,0,1,0.788835884,-0.248834969,0.956115552,0.063542643,-0.370677913,-0.02198247,0.926324451,neutual,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,other,TRUE,TRUE
0.656351028,-0.036356111,0.23842064,0.052779066,-0.104967843,0.065938554,0.990882551,0,0,0,0,0,0,1,1.013019369,-0.160765861,0.930033235,0.133110209,-0.19814158,0.015366515,0.970971399,sad,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,other,TRUE,TRUE
0.662414465,-0.115247066,0.216163412,0.161608747,-0.059346836,-0.039592631,0.984272823,0,0,0,0,0,0,1,1.223882848,-0.233512398,0.258834594,-0.023946613,-0.248541582,-0.095306453,0.963623537,neutual,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,other,TRUE,TRUE
0.61790704,-0.094725228,0.060126227,0.088854788,-0.071664032,0.007697118,0.993433363,0,0,0,0,0,0,1,1.187533495,-0.242874273,0.18784839,-0.083949748,-0.163045053,-0.10223559,0.977709893,neutual,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,armsCrossed,TRUE,TRUE
0.589608169,-0.094369432,0.169323942,-0.065708965,-0.136445546,-0.01219838,0.988390684,0,0,0,0,0,0,1,1.131227175,-0.256428574,0.401311955,-0.17268523,-0.23195616,-0.122599894,0.949392131,neutual,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,other,TRUE,TRUE
0.510812054,0.099060785,0.635154738,-0.065590016,-0.259764359,0.099124783,0.958329122,0,0,0,0,0,0,1,1.009945942,0.078262402,0.947828008,-0.15240557,-0.353978246,-0.02207871,0.922488197,neutual,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,armsCrossed,TRUE,TRUE
0.410049803,0.092383232,0.506520804,-0.027239627,-0.427546084,0.127651312,0.894520817,0,0,0,0,0,0,1,0.738461113,0.098729,1.219516327,-0.115255178,-0.46988891,-0.016515046,0.875013091,happy,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,armsCrossed,TRUE,TRUE
0.401163846,0.135779092,0.556316317,-0.098021341,-0.372469662,0.115820031,0.9155566,0,0,0,0,0,0,1,0.738461113,0.098729,1.219516327,-0.115255178,-0.46988891,-0.016515046,0.875013091,neutual,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,armsCrossed,TRUE,TRUE
0.401163846,0.135779092,0.556316317,-0.098021341,-0.372469662,0.115820031,0.9155566,0,0,0,0,0,0,1,0.738461113,0.098729,1.219516327,-0.115255178,-0.46988891,-0.016515046,0.875013091,neutual,,,,,,,,,,,,,,,,,,,other,FALSE,TRUE
0.265249336,-0.781828093,0.915939215,0.235375883,-0.614744424,-0.146752016,0.738343642,0,0,0,0,0,0,1,0.06010806,-0.411421021,0.654104796,0.134986529,-0.527644581,0.137303229,0.827355822,happy,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,other,FALSE,TRUE
0.888960841,-0.036621167,0.821541578,0.045816036,-0.503559288,0.014163211,0.862628737,0,0,0,0,0,0,1,0.613988322,0.071526749,0.376325333,0.030878091,-0.193096871,0.413589956,0.889215098,anger,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,armsCrossed,FALSE,TRUE
0.965171365,-0.050310562,0.666325425,0.086096464,-0.384755086,0.038099966,0.918204397,0,0,0,0,0,0,1,0.622956702,0.05998446,0.342816876,0.044554177,-0.193481825,0.413439749,0.888621,neutual,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,other,FALSE,TRUE
0.951974058,-0.077064982,0.738001453,0.057806336,-0.365147221,0.029627209,0.928680873,0,0,0,0,0,0,1,0.570982193,0.034949295,0.475510799,0.021951768,-0.191557176,0.390701471,0.900097955,neutual,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,other,FALSE,FALSE
0.967894305,-0.12793451,0.683129413,-0.274552294,-0.304896815,-0.367204393,0.834757392,0,0,0,0,0,0,1,0.768072147,-0.015616152,-0.092339781,-0.10181497,-0.013878752,0.392592553,0.913954145,neutual,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,armsCrossed,FALSE,FALSE
0.975038268,0.045023581,0.680133917,-0.012520165,-0.435952847,0.058885747,0.89795369,0,0,0,0,0,0,1,0.760119528,0.005743251,-0.050277416,-0.16036045,-0.067249464,0.425189198,0.888243312,neutual,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,other,FALSE,FALSE
0.865806929,-0.27039549,0.793133417,0.014226538,-0.449864095,-0.101245786,0.887225559,0,0,0,0,0,0,1,0.760119528,0.005743251,-0.050277416,-0.16036045,-0.067249464,0.425189198,0.888243312,neutual,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,armsCrossed,FALSE,FALSE
0.865806929,-0.27039549,0.793133417,0.014226538,-0.449864095,-0.101245786,0.887225559,0,0,0,0,0,0,1,0.760119528,0.005743251,-0.050277416,-0.16036045,-0.067249464,0.425189198,0.888243312,neutual,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,other,FALSE,FALSE
0.805922892,-0.402504386,0.804286274,0.174885659,-0.503304936,0.060949493,0.844028617,0,0,0,0,0,0,1,0.488131357,-0.131350742,0.341433312,0.170177878,-0.416039827,-0.097592517,0.887933586,neutual,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,other,FALSE,FALSE
0.878906633,-0.029332062,0.978360044,0.229005604,-0.083711588,-0.119198813,0.962465816,0,0,0,0,0,0,1,0.646161407,-0.026025718,0.085713752,-0.049156113,-0.125625565,0.039243645,0.990081729,happy,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,other,FALSE,TRUE
0.878906633,-0.029332062,0.978360044,0.229005604,-0.083711588,-0.119198813,0.962465816,0,0,0,0,0,0,1,0.645946396,-0.022067549,0.12036823,-0.024485651,-0.093401437,0.073786852,0.992588598,anger,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,other,FALSE,TRUE
0.878906633,-0.029332062,0.978360044,0.229005604,-0.083711588,-0.119198813,0.962465816,0,0,0,0,0,0,1,0.716017848,-0.057664426,-0.065659019,-0.073814899,-0.188705143,0.092725962,0.974855695,neutual,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,other,FALSE,TRUE
1.197381906,-0.495644947,0.392762242,0.312805781,-0.402169156,0.045144735,0.859287185,0,0,0,0,0,0,1,0.580407061,-0.036468212,0.282933717,0.00857872,-0.189984564,0.043743757,0.980774569,neutual,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,armsCrossed,TRUE,TRUE
1.197381906,-0.495644947,0.392762242,0.312805781,-0.402169156,0.045144735,0.859287185,0,0,0,0,0,0,1,0.580407061,-0.036468212,0.282933717,0.00857872,-0.189984564,0.043743757,0.980774569,neutual,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,other,TRUE,TRUE
1.277931325,-0.269215528,0.210693045,0.242533131,-0.375130737,0.144427236,0.882946988,0,0,0,0,0,0,1,0.647815501,-0.217605732,1.016362495,-0.050962468,-0.484917403,-0.062867455,0.870807454,neutual,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,armsCrossed,TRUE,TRUE
1.277931325,-0.269215528,0.210693045,0.242533131,-0.375130737,0.144427236,0.882946988,0,0,0,0,0,0,1,0.647815501,-0.217605732,1.016362495,-0.050962468,-0.484917403,-0.062867455,0.870807454,neutual,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,other,TRUE,TRUE
0.611374116,0.033441809,0.006186301,0.132248708,-0.037703159,0.024217572,0.990203141,0,0,0,0,0,0,1,0.998734629,0.147871735,-0.78539883,0.044277513,0.011214203,0.050460572,0.997681048,neutual,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,other,TRUE,TRUE
0.555344046,-0.035364938,-0.078795222,0.171007979,-0.096020763,-0.050673938,0.979269338,0,0,0,0,0,0,1,1.034166341,-0.001929224,-0.664547219,0.072731893,-0.110419774,-0.039096702,0.990448885,neutual,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,other,TRUE,TRUE
0.579310296,-0.049401425,0.24794878,0.089012208,-0.283367826,-0.016951243,0.954720984,0,0,0,0,0,0,1,1.270509352,-0.102290917,-0.374808564,0.003735876,-0.131253468,0.003243089,0.991336498,neutual,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,other,TRUE,TRUE
0.591322678,-0.041129231,0.11042112,0.081005317,-0.257094908,-0.004047063,0.962976619,0,0,0,0,0,0,1,1.270509352,-0.102290917,-0.374808564,0.003735876,-0.131253468,0.003243089,0.991336498,neutual,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,other,TRUE,TRUE
0.574370776,-0.032295361,0.13356134,-0.022963405,-0.371296171,-0.058489029,0.926385918,0,0,0,0,0,0,1,1.205917607,-0.172704956,-0.069717209,0.135616475,-0.225177115,0.189096738,0.946121484,anger,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,other,TRUE,TRUE
0.654304623,-0.106160172,0.430495581,0.095645939,-0.333849928,-0.033778414,0.937152655,0,0,0,0,0,0,1,1.172780469,-0.192987633,0.106154775,0.049942537,-0.225174063,0.065355406,0.970840386,neutual,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,other,TRUE,TRUE
0.535025222,-0.089682472,0.258790002,-0.007100633,-0.300206674,0.015361627,0.953724045,0,0,0,0,0,0,1,0.986059849,-0.260895125,0.445481208,-0.024608587,-0.168925371,0.043261596,0.984371409,sad,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,armsCrossed,TRUE,TRUE
0.569309383,-0.050473738,0.162055046,-0.042496555,-0.253143047,0.001129816,0.966494368,0,0,0,0,0,0,1,1.080478481,-0.15875892,0.392761449,-0.068033146,0.033826047,-0.045049244,0.996091289,anger,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,other,TRUE,TRUE
